freq,ceparema,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA6,MIO_NAC,IT,,,1004.0,926.0,748.0,631.0,632.0,511.0,482.0,618.0,517.4,440.3,463.5,636.6,594.0,758.6,822.6,,
A,CEPA6,MIO_NAC,LT,2.8,1.5,5.5,7.1,2.7,2.5,7.3,12.0,16.7,6.5,1.7,6.1,13.2,14.7,8.6,11.8,25.1,,
A,CEPA6,MIO_NAC,LU,,,4.5,3.1,3.1,4.3,5.7,8.4,6.7,3.2,8.5,7.2,4.9,6.9,5.7,7.1,9.0,,
A,CEPA6,MIO_NAC,LV,,,0.9,0.2,0.5,0.1,0.2,0.1,0.8,0.4,0.7,0.6,2.2,1.2,0.5,0.2,0.6,,
A,CEPA6,MIO_NAC,MT,,,,,,,,0.4,0.3,0.3,0.6,2.0,2.0,1.2,1.0,1.4,1.2,,
A,CEPA6,MIO_NAC,NL,,,,,,,,419.1,598.9,1204.4,225.9,23.2,119.0,186.4,142.3,100.3,131.2,,
A,CEPA6,MIO_NAC,NO,,,,,,,,,539.1,564.0,678.7,655.4,730.5,761.2,841.3,806.1,815.5,,
A,CEPA6,MIO_NAC,PL,,,,,13.0,420.8,193.8,141.0,54.7,42.1,105.3,135.5,104.2,78.6,282.9,351.0,355.0,,
A,CEPA6,MIO_NAC,PT,,,,,,,,,9.8,20.9,10.6,7.3,6.7,12.3,6.7,20.7,14.9,,
A,CEPA6,MIO_NAC,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.4,,
A,CEPA6,MIO_NAC,SE,674.0,524.0,434.0,437.0,307.0,245.0,198.0,739.0,140.0,181.1,388.1,412.1,281.1,213.0,153.1,250.1,142.0,,
A,CEPA6,MIO_NAC,SI,,,1.5,5.0,3.4,5.3,-0.2,2.0,3.4,2.5,2.6,3.7,6.5,2.8,3.6,7.6,4.9,,
A,CEPA6,MIO_NAC,SK,,,5.4,6.1,6.9,6.5,5.3,4.9,6.3,19.1,6.1,5.0,10.3,20.0,10.2,8.3,7.9,,
A,CEPA7,MIO_EUR,AT,,,,,,,,,,,,,0.1,0.1,0.2,0.1,0.4,,
A,CEPA7,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.1,,
A,CEPA7,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,CH,,,,,,,,,,,,,,,5.4,5.3,5.9,,
A,CEPA7,MIO_EUR,CZ,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_EUR,DE,,,,,,,,,,,,,4.9,4.2,4.5,0.6,0.6,,
A,CEPA7,MIO_EUR,DK,,,,,,,,,0.3,0.3,0.4,0.3,,,,,,,
A,CEPA7,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,FI,,,,,,,,,1.4,1.8,2.9,0.9,1.5,1.6,1.1,0.2,0.5,,
A,CEPA7,MIO_EUR,FR,,,,,,,,,49.4,56.9,59.1,52.8,50.9,37.4,18.1,21.3,30.3,,
A,CEPA7,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_EUR,HU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
A,CEPA7,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,LT,,,,,,,,,72.6,40.5,24.7,39.3,22.5,19.9,14.9,51.3,66.4,,
A,CEPA7,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,,,,
A,CEPA7,MIO_EUR,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,NO,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,PT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,1.2,0.6,0.5,0.4,0.0,0.0,,
A,CEPA7,MIO_EUR,SE,,,,,,,,,0.1,0.4,,,,,,,,,
A,CEPA7,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
A,CEPA7,MIO_NAC,AT,,,,,,,,,,,,,0.1,0.1,0.2,0.1,0.4,,
A,CEPA7,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.1,,
A,CEPA7,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,CH,,,,,,,,,,,,,,,5.8,5.7,5.9,,
A,CEPA7,MIO_NAC,CZ,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_NAC,DE,,,,,,,,,,,,,4.9,4.2,4.5,0.6,0.6,,
A,CEPA7,MIO_NAC,DK,,,,,,,,,2.0,1.9,3.0,1.9,,,,,,,
A,CEPA7,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,FI,,,,,,,,,1.4,1.8,2.9,0.9,1.5,1.6,1.1,0.2,0.5,,
A,CEPA7,MIO_NAC,FR,,,,,,,,,49.4,56.9,59.1,52.8,50.9,37.4,18.1,21.3,30.3,,
A,CEPA7,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_NAC,HU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,
A,CEPA7,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,LT,,,,,,,,,72.6,40.5,24.7,39.3,22.5,19.9,14.9,51.3,66.4,,
A,CEPA7,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,,,,
A,CEPA7,MIO_NAC,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,NO,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,PT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,5.4,2.9,2.5,1.9,0.0,0.0,,
A,CEPA7,MIO_NAC,SE,,,,,,,,,0.9,3.4,,,,,,,,,
A,CEPA7,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
A,CEPA7-9,MIO_EUR,AT,6.3,11.5,51.8,33.5,4.8,3.1,4.3,3.6,0.0,0.0,0.0,0.0,45.0,42.3,41.5,50.5,56.0,,
A,CEPA7-9,MIO_EUR,BE,,,,,,,,,33.8,21.4,23.6,29.6,31.0,47.4,47.9,95.2,60.0,,
A,CEPA7-9,MIO_EUR,BG,3.7,7.4,2.8,1.9,4.0,0.2,0.6,0.4,13.1,0.3,1.2,1.5,3.3,4.0,4.4,13.5,25.0,,
A,CEPA7-9,MIO_EUR,CH,,,,,,,,,43.9,51.9,52.2,49.8,47.3,55.4,62.5,56.9,63.5,,
A,CEPA7-9,MIO_EUR,CY,,,,,,,,,,,,,3.0,0.6,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,CZ,,,,,,,,,7.6,7.0,8.1,7.4,29.4,33.9,30.2,31.6,34.7,,
A,CEPA7-9,MIO_EUR,DE,,,,,,,,,,,,,443.9,480.2,513.5,550.6,554.6,,
A,CEPA7-9,MIO_EUR,DK,140.7,127.3,42.7,51.3,38.5,23.5,41.2,40.8,101.1,83.3,72.8,76.5,71.3,22.1,32.8,26.3,21.1,,
A,CEPA7-9,MIO_EUR,EE,,,,,,,,,-9.9,2.3,-1.0,-3.0,3.7,-8.3,-0.7,-15.4,-33.4,,
A,CEPA7-9,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,ES,,,,,,,,,338.0,359.0,293.0,293.0,307.0,323.0,334.0,329.0,371.0,436.0,
A,CEPA7-9,MIO_EUR,EU27_2020,2815.3,2855.4,2956.4,2723.4,3005.0,3147.4,2960.3,2943.0,3943.7,4348.3,3604.1,3922.3,3893.1,4595.4,3959.4,4331.2,4746.5,5222.3,4953.3
A,CEPA7-9,MIO_EUR,FI,,,,,,,,,20.4,14.4,12.7,16.9,18.7,8.9,12.7,8.1,7.2,,
A,CEPA7-9,MIO_EUR,FR,594.9,603.2,783.4,731.2,695.8,823.9,833.5,877.3,1736.2,2063.9,1672.8,1739.7,1717.7,1764.3,1597.9,1678.5,1920.9,,
A,CEPA7-9,MIO_EUR,HR,,,,,,,,,0.1,0.2,0.1,0.1,0.4,0.4,0.5,0.6,0.6,,
A,CEPA7-9,MIO_EUR,HU,,,,,,,,,5.0,6.8,3.4,6.6,8.6,8.0,10.5,6.7,6.0,,
A,CEPA7-9,MIO_EUR,IE,,,,,,,,,5.4,4.1,9.9,12.7,13.2,10.8,7.8,10.3,11.9,,
A,CEPA7-9,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.1,0.0,-0.1,0.1,0.0,0.0,0.1,,
A,CEPA7-9,MIO_EUR,IT,,,,,,,,,,,829.2,880.5,743.7,1403.3,843.9,1040.4,1145.5,,
A,CEPA7-9,MIO_EUR,LT,,,,,,,37.4,104.6,81.5,53.0,26.8,45.5,28.9,38.1,23.0,58.6,71.2,,
A,CEPA7-9,MIO_EUR,LU,,,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.2,,
A,CEPA7-9,MIO_EUR,LV,,,11.2,8.0,1.6,1.2,5.2,7.3,11.6,37.5,4.9,5.0,6.2,4.1,6.1,8.5,8.5,,
A,CEPA7-9,MIO_EUR,MT,,,,,,,,1.1,1.0,1.4,0.1,0.6,0.1,0.6,0.2,0.0,0.3,,
A,CEPA7-9,MIO_EUR,NL,,,,,,,,120.2,128.3,77.3,65.4,77.2,75.5,71.7,84.1,79.0,102.2,,
A,CEPA7-9,MIO_EUR,NO,,,,,,,,,8.6,8.4,7.5,19.3,55.7,11.8,12.3,14.6,17.6,,
A,CEPA7-9,MIO_EUR,PL,,,,,54.7,51.2,48.7,69.7,74.6,102.5,59.5,95.3,175.8,172.7,179.5,167.5,180.7,,
A,CEPA7-9,MIO_EUR,PT,,,,,,,,,68.5,84.4,64.7,67.6,71.4,79.6,92.5,83.1,78.5,,
A,CEPA7-9,MIO_EUR,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.3,9.2,9.0,8.2,7.3,10.1,16.4,22.3,,
A,CEPA7-9,MIO_EUR,SE,16.7,21.4,20.5,14.3,12.1,1.8,43.6,-24.8,43.8,44.1,28.7,38.2,43.0,39.7,50.6,50.1,47.4,,
A,CEPA7-9,MIO_EUR,SI,,,,,,,,,10.5,10.7,27.5,12.7,14.3,17.4,15.5,17.0,17.7,,
A,CEPA7-9,MIO_EUR,SK,,,,,,,,,18.0,31.4,22.4,120.9,29.8,22.9,20.5,25.1,36.1,,
A,CEPA7-9,MIO_NAC,AT,6.3,11.5,51.8,33.5,4.8,3.1,4.3,3.6,0.0,0.0,0.0,0.0,45.0,42.3,41.5,50.5,56.0,,
A,CEPA7-9,MIO_NAC,BE,,,,,,,,,33.8,21.4,23.6,29.6,31.0,47.4,47.9,95.2,60.0,,
A,CEPA7-9,MIO_NAC,BG,3.7,7.4,2.8,1.9,4.0,0.2,0.6,0.4,13.1,0.3,1.2,1.5,3.3,4.0,4.4,13.5,25.0,,
A,CEPA7-9,MIO_NAC,CH,,,,,,,,,53.3,55.4,56.9,55.4,54.7,61.6,66.9,61.5,63.8,,
A,CEPA7-9,MIO_NAC,CY,,,,,,,,,,,,,3.0,0.6,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,CZ,,,,,,,,,210.0,190.0,220.0,194.0,753.0,871.0,798.9,809.0,852.0,,
A,CEPA7-9,MIO_NAC,DE,,,,,,,,,,,,,443.9,480.2,513.5,550.6,554.6,,
A,CEPA7-9,MIO_NAC,DK,1049.6,948.7,318.2,381.7,286.9,174.7,306.5,304.4,754.0,621.1,541.8,568.8,531.5,165.2,244.6,195.5,157.3,,
A,CEPA7-9,MIO_NAC,EE,,,,,,,,,-9.9,2.3,-1.0,-3.0,3.7,-8.3,-0.7,-15.4,-33.4,,
A,CEPA7-9,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,ES,,,,,,,,,338.0,359.0,293.0,293.0,307.0,323.0,334.0,329.0,371.0,436.0,
A,CEPA7-9,MIO_NAC,EU27_2020,2815.3,2855.4,2956.4,2723.4,3005.0,3147.4,2960.3,2943.0,3943.7,4348.3,3604.1,3922.3,3893.1,4595.4,3959.4,4331.2,4746.5,5222.3,4953.3
A,CEPA7-9,MIO_NAC,FI,,,,,,,,,20.4,14.4,12.7,16.9,18.7,8.9,12.7,8.1,7.2,,
A,CEPA7-9,MIO_NAC,FR,594.9,603.2,783.4,731.2,695.8,823.9,833.5,877.3,1736.2,2063.9,1672.8,1739.7,1717.7,1764.3,1597.9,1678.5,1920.9,,
A,CEPA7-9,MIO_NAC,HR,,,,,,,,,0.1,0.2,0.1,0.1,0.3,0.4,0.5,0.6,0.6,,
A,CEPA7-9,MIO_NAC,HU,,,,,,,,,1558.0,2100.0,1050.0,2043.0,2737.0,2596.0,3679.0,2404.0,2364.0,,
A,CEPA7-9,MIO_NAC,IE,,,,,,,,,5.4,4.1,9.9,12.7,13.2,10.8,7.8,10.3,11.9,,
A,CEPA7-9,MIO_NAC,IS,,,,,,,,,3.3,5.2,12.9,4.0,-8.7,8.7,-6.0,6.0,11.1,,
A,CEPA7-9,MIO_NAC,IT,,,,,,,,,,,829.2,880.5,743.7,1403.3,843.9,1040.4,1145.5,,
A,CEPA7-9,MIO_NAC,LT,,,,,,,37.4,104.6,81.5,53.0,26.8,45.5,28.9,38.1,23.0,58.6,71.2,,
A,CEPA7-9,MIO_NAC,LU,,,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.2,,
A,CEPA7-9,MIO_NAC,LV,,,11.2,8.0,1.7,1.2,5.1,7.2,11.6,37.5,4.9,5.0,6.2,4.1,6.1,8.5,8.5,,
A,CEPA7-9,MIO_NAC,MT,,,,,,,,1.1,1.0,1.4,0.1,0.6,0.1,0.6,0.2,0.0,0.3,,
A,CEPA7-9,MIO_NAC,NL,,,,,,,,120.2,128.3,77.3,65.4,77.2,75.5,71.7,84.1,79.0,102.2,,
A,CEPA7-9,MIO_NAC,NO,,,,,,,,,71.5,75.2,69.5,180.1,534.7,116.2,131.9,148.2,177.3,,
A,CEPA7-9,MIO_NAC,PL,,,,,218.4,210.9,203.9,292.8,312.1,428.8,259.8,405.8,749.1,742.3,797.5,764.7,846.8,,
A,CEPA7-9,MIO_NAC,PT,,,,,,,,,68.5,84.4,64.7,67.6,71.4,79.6,92.5,83.1,78.5,,
A,CEPA7-9,MIO_NAC,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,7.8,5.7,41.3,41.2,38.0,34.7,49.0,80.9,110.1,,
A,CEPA7-9,MIO_NAC,SE,154.3,198.1,196.8,151.8,115.7,16.0,379.6,-214.8,398.7,412.9,272.0,368.1,440.7,420.7,531.0,508.1,504.3,,
A,CEPA7-9,MIO_NAC,SI,,,,,,,,,10.5,10.7,27.5,12.7,14.3,17.4,15.5,17.0,17.7,,
A,CEPA7-9,MIO_NAC,SK,,,,,,,,,18.0,31.4,22.4,120.9,29.8,22.9,20.5,25.1,36.1,,
A,CEPA8,MIO_EUR,AT,,,,,,,,,,,,,40.1,37.4,39.4,45.7,47.7,,
A,CEPA8,MIO_EUR,BE,,,,,,,,,1.6,1.4,3.4,1.7,3.3,4.1,3.1,56.1,7.6,,
A,CEPA8,MIO_EUR,BG,,,,,,,,,0.3,0.1,0.3,0.3,0.0,3.3,2.8,0.4,2.1,,
A,CEPA8,MIO_EUR,CH,,,,,,,,,,,,,,,18.8,17.3,19.6,,
A,CEPA8,MIO_EUR,CZ,,,,,,,,,2.9,2.3,2.5,2.2,,,,,,,
A,CEPA8,MIO_EUR,DE,,,,,,,,,241.0,267.0,348.0,369.0,394.0,433.0,456.0,504.0,501.0,,
A,CEPA8,MIO_EUR,DK,,,,,,,,,87.8,73.0,62.2,64.2,,,,,,,
A,CEPA8,MIO_EUR,EE,,,,,,,,,,,,,,8.8,,,,,
A,CEPA8,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,FI,,,,,,,,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,FR,,,,,,,,,1183.2,1525.7,1215.0,1250.8,1074.4,1070.4,991.6,1047.8,1287.7,,
A,CEPA8,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA8,MIO_EUR,HU,,,,,,,,,1.0,1.4,1.1,1.0,1.8,2.8,,,0.6,,
A,CEPA8,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.3,0.6,1.2,2.6,0.0,2.4,2.7,,
A,CEPA8,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,,,,
A,CEPA8,MIO_EUR,MT,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,NL,,,,,,,,,,,,,3.2,1.6,1.4,1.4,1.4,,
A,CEPA8,MIO_EUR,NO,,,,,,,,,6.2,5.9,6.2,16.3,,,,,,,
A,CEPA8,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.1,1.4,0.0,0.2,0.1,,
A,CEPA8,MIO_EUR,PT,,,,,,,,,42.3,59.2,60.2,53.5,55.9,60.1,68.9,51.9,48.3,,
A,CEPA8,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,SE,,,,,,,,,9.6,9.9,,,,,,,,,
A,CEPA8,MIO_EUR,SI,,,,,,,,,8.9,9.0,9.0,9.9,11.5,,,,,,
A,CEPA8,MIO_NAC,AT,,,,,,,,,,,,,40.1,37.4,39.4,45.7,47.7,,
A,CEPA8,MIO_NAC,BE,,,,,,,,,1.6,1.4,3.4,1.7,3.3,4.1,3.1,56.1,7.6,,
A,CEPA8,MIO_NAC,BG,,,,,,,,,0.3,0.1,0.3,0.3,0.0,3.3,2.8,0.4,2.1,,
A,CEPA8,MIO_NAC,CH,,,,,,,,,,,,,,,20.1,18.7,19.7,,
A,CEPA8,MIO_NAC,CZ,,,,,,,,,79.0,62.0,68.0,58.0,,,,,,,
A,CEPA8,MIO_NAC,DE,,,,,,,,,241.0,267.0,348.0,369.0,394.0,433.0,456.0,504.0,501.0,,
A,CEPA8,MIO_NAC,DK,,,,,,,,,654.6,544.3,462.8,477.9,,,,,,,
A,CEPA8,MIO_NAC,EE,,,,,,,,,,,,,,8.8,,,,,
A,CEPA8,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,FI,,,,,,,,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,FR,,,,,,,,,1183.2,1525.7,1215.0,1250.8,1074.4,1070.4,991.6,1047.8,1287.7,,
A,CEPA8,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA8,MIO_NAC,HU,,,,,,,,,318.0,428.0,330.0,314.0,586.0,909.0,,,226.0,,
A,CEPA8,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.3,0.6,1.2,2.6,0.0,2.4,2.7,,
A,CEPA8,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,,,,
A,CEPA8,MIO_NAC,MT,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,NL,,,,,,,,,,,,,3.2,1.6,1.4,1.4,1.4,,
A,CEPA8,MIO_NAC,NO,,,,,,,,,51.9,53.0,57.4,152.5,,,,,,,
A,CEPA8,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.3,6.2,0.0,1.0,0.7,,
A,CEPA8,MIO_NAC,PT,,,,,,,,,42.3,59.2,60.2,53.5,55.9,60.1,68.9,51.9,48.3,,
A,CEPA8,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,SE,,,,,,,,,87.0,93.0,,,,,,,,,
A,CEPA8,MIO_NAC,SI,,,,,,,,,8.9,9.0,9.0,9.9,11.5,,,,,,
A,CEPA9,MIO_EUR,AT,,,,,,,,,,,,,4.8,4.8,1.9,4.7,7.9,,
A,CEPA9,MIO_EUR,BE,,,,,,,,,32.2,20.0,20.0,27.9,27.7,43.0,44.7,39.0,52.2,,
A,CEPA9,MIO_EUR,BG,,,,,,,,,12.8,0.2,0.9,1.2,3.3,0.8,1.6,13.2,22.9,,
A,CEPA9,MIO_EUR,CH,,,,,,,,,,,,,,,38.3,34.4,38.0,,
A,CEPA9,MIO_EUR,CZ,,,,,,,,,4.8,4.7,5.6,5.2,,,,,,,
A,CEPA9,MIO_EUR,DE,,,,,,,,,31.0,32.0,35.0,36.0,45.0,43.0,53.0,46.0,53.0,,
A,CEPA9,MIO_EUR,DK,,,,,,,,,13.1,10.0,10.2,12.0,,,,,,,
A,CEPA9,MIO_EUR,EE,,,,,,,,,,,,,,-17.1,,,,,
A,CEPA9,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,FI,,,,,,,,,19.0,12.6,9.8,16.0,17.2,7.3,11.6,7.9,6.8,,
A,CEPA9,MIO_EUR,FR,,,,,,,,,503.6,481.3,398.7,436.1,592.4,656.5,588.2,609.4,602.9,,
A,CEPA9,MIO_EUR,HR,,,,,,,,,0.1,0.2,0.1,0.1,,,,,,,
A,CEPA9,MIO_EUR,HU,,,,,,,,,4.0,5.4,2.3,5.6,6.7,5.2,,,5.5,,
A,CEPA9,MIO_EUR,IE,,,,,,,,,5.4,4.1,9.6,12.1,12.0,8.2,7.8,7.8,9.2,,
A,CEPA9,MIO_EUR,LT,,,,,,,,,8.9,12.5,2.1,6.2,6.4,18.3,8.1,7.3,4.8,,
A,CEPA9,MIO_EUR,LU,,,,,,,,,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.2,,
A,CEPA9,MIO_EUR,LV,,,,,,,,,,,,,6.2,4.1,6.1,8.5,8.5,,
A,CEPA9,MIO_EUR,MT,,,,,,,,,1.0,1.2,0.1,0.6,0.1,0.6,0.2,0.0,0.3,,
A,CEPA9,MIO_EUR,NL,,,,,,,,,,,,,72.3,70.2,82.7,77.6,100.8,,
A,CEPA9,MIO_EUR,NO,,,,,,,,,2.3,2.5,1.3,3.0,,,,,,,
A,CEPA9,MIO_EUR,PL,,,,,,,,,74.6,102.5,59.5,95.2,175.7,171.3,179.5,167.3,180.6,,
A,CEPA9,MIO_EUR,PT,,,,,,,,,26.2,25.2,4.4,14.2,15.4,19.4,23.5,31.2,30.2,,
A,CEPA9,MIO_EUR,RO,,,,,,,,,1.8,1.3,9.2,7.8,7.5,6.8,9.7,16.4,22.3,,
A,CEPA9,MIO_EUR,SE,,,,,,,,,34.2,33.8,,,,,,,,,
A,CEPA9,MIO_EUR,SI,,,,,,,,,1.6,1.7,18.5,2.8,2.8,,,,,,
A,CEPA9,MIO_NAC,AT,,,,,,,,,,,,,4.8,4.8,1.9,4.7,7.9,,
A,CEPA9,MIO_NAC,BE,,,,,,,,,32.2,20.0,20.0,27.9,27.7,43.0,44.7,39.0,52.2,,
A,CEPA9,MIO_NAC,BG,,,,,,,,,12.8,0.2,0.9,1.2,3.3,0.8,1.6,13.2,22.9,,
A,CEPA9,MIO_NAC,CH,,,,,,,,,,,,,,,41.0,37.1,38.2,,
A,CEPA9,MIO_NAC,CZ,,,,,,,,,131.0,128.0,152.0,136.0,,,,,,,
A,CEPA9,MIO_NAC,DE,,,,,,,,,31.0,32.0,35.0,36.0,45.0,43.0,53.0,46.0,53.0,,
A,CEPA9,MIO_NAC,DK,,,,,,,,,97.4,74.9,76.0,89.1,,,,,,,
A,CEPA9,MIO_NAC,EE,,,,,,,,,,,,,,-17.1,,,,,
A,CEPA9,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,FI,,,,,,,,,19.0,12.6,9.8,16.0,17.2,7.3,11.6,7.9,6.8,,
A,CEPA9,MIO_NAC,FR,,,,,,,,,503.6,481.3,398.7,436.1,592.4,656.5,588.2,609.4,602.9,,
A,CEPA9,MIO_NAC,HR,,,,,,,,,0.1,0.2,0.1,0.1,,,,,,,
A,CEPA9,MIO_NAC,HU,,,,,,,,,1240.0,1672.0,720.0,1729.0,2151.0,1687.0,,,2138.0,,
A,CEPA9,MIO_NAC,IE,,,,,,,,,5.4,4.1,9.6,12.1,12.0,8.2,7.8,7.8,9.2,,
A,CEPA9,MIO_NAC,LT,,,,,,,,,8.9,12.5,2.1,6.2,6.4,18.3,8.1,7.3,4.8,,
A,CEPA9,MIO_NAC,LU,,,,,,,,,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.2,,
A,CEPA9,MIO_NAC,LV,,,,,,,,,,,,,6.2,4.1,6.1,8.5,8.5,,
A,CEPA9,MIO_NAC,MT,,,,,,,,,1.0,1.2,0.1,0.6,0.1,0.6,0.2,0.0,0.3,,
