freq,ceparema,env_econ,nace_r2,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,FI,,,,,,,,,,,,,,,,,,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.2,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,IT,,,,,,,,,,,6.1,5.5,5.5,3.2,0.6,0.8,2.6,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,LT,,,,,,,,,,,,,0.2,0.1,0.9,1.6,0.0,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,LV,,,,,,,,,,,,,5.1,1.4,4.9,1.6,5.7,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,PL,,,,,,,,,7.9,47.9,25.6,13.3,4.2,12.8,16.9,36.7,25.8,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,RO,,,,,,,,,20.9,10.3,7.4,2.7,2.5,1.2,0.2,7.2,3.0,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,RS,,,,,,,,,0.7,1.0,21.9,56.0,60.6,1.2,2.2,6.1,4.5,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,SE,,,,,,,,,,,,,83.7,107.6,48.1,32.3,,,
A,CEPA1,EPS_INV_PP,C13-C16_C18_C31-C33,MIO_NAC,SI,,,,,,,,,0.2,0.2,0.9,0.4,1.0,0.1,1.4,0.4,,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,AT,,,,,,,,,,,,,3.8,12.2,5.9,2.4,2.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,BE,,,,,,,,,7.4,8.0,9.1,10.3,11.8,13.4,8.7,16.3,9.8,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,BG,,,,,,,,,1.4,6.9,0.0,0.3,0.0,0.1,0.0,0.0,0.4,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,CH,,,,,,,,,,,3.6,,1.1,,1.1,1.1,1.2,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,DE,,,,,,,,,,,,,16.8,40.8,23.8,20.0,27.6,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,FI,,,,,,,,,,,,,20.2,5.9,15.4,,12.5,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,IT,,,,,,,,,,,0.4,0.4,0.4,0.4,0.6,1.8,0.7,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.0,1.5,0.1,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,PL,,,,,,,,,1.5,0.9,0.3,0.5,1.2,0.5,0.5,0.5,0.4,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,SE,,,,,,,,,,,,,15.9,18.8,55.2,106.3,,,
A,CEPA1,EPS_INV_PP,C17,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,AT,,,,,,,,,,,,,3.8,12.2,5.9,2.4,2.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,BE,,,,,,,,,7.4,8.0,9.1,10.3,11.8,13.4,8.7,16.3,9.8,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,BG,,,,,,,,,1.4,6.9,0.0,0.3,0.0,0.1,0.0,0.0,0.4,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,CH,,,,,,,,,,,3.9,,1.3,,1.2,1.2,1.2,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,DE,,,,,,,,,,,,,16.8,40.8,23.8,20.0,27.6,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,FI,,,,,,,,,,,,,20.2,5.9,15.4,,12.5,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,IT,,,,,,,,,,,0.4,0.4,0.4,0.4,0.6,1.8,0.7,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.0,1.5,0.1,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,PL,,,,,,,,,6.2,3.8,1.2,2.2,4.9,2.3,2.1,2.5,1.7,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,RO,,,,,,,,,0.0,0.1,2.2,0.2,0.2,0.0,0.0,5.0,0.2,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,RS,,,,,,,,,0.0,0.7,2.4,0.0,0.0,0.0,0.0,0.8,0.0,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,SE,,,,,,,,,,,,,162.8,199.6,578.5,1079.0,,,
A,CEPA1,EPS_INV_PP,C17,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,AT,,,,,,,,,,,,,13.9,3.4,1.7,4.1,4.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,BA,,,,,,,,,,,,,,,,,2.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,BE,,,,,,,,,12.9,12.9,12.2,13.1,14.3,15.4,16.6,18.1,20.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,BG,,,,,,,,,8.5,21.1,8.4,29.1,18.1,11.8,12.8,19.1,6.9,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,CH,,,,,,,,,,,3.6,,12.1,,33.9,34.0,37.1,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,DE,,,,,,,,,,,,,48.3,87.4,125.7,174.5,262.4,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,2.5,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,FI,,,,,,,,,,,,,3.0,3.2,5.1,,132.4,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.1,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,IT,,,,,,,,,,,13.9,28.6,22.9,7.9,6.6,14.0,5.8,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.1,0.2,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,PL,,,,,,,,,45.2,84.0,54.5,38.2,24.9,10.2,39.4,57.5,72.7,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,RO,,,,,,,,,2.1,2.9,0.7,0.3,1.2,12.6,6.2,1.3,7.6,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,RS,,,,,,,,,0.0,0.1,0.7,0.0,0.2,0.2,0.0,1.7,0.6,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,SE,,,,,,,,,,,,,7.6,5.8,,24.6,,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_EUR,SI,,,,,,,,,2.3,1.8,2.5,4.2,3.8,2.3,2.6,3.4,2.4,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,AT,,,,,,,,,,,,,13.9,3.4,1.7,4.1,4.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,BA,,,,,,,,,,,,,,,,,3.9,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,BE,,,,,,,,,12.9,12.9,12.2,13.1,14.3,15.4,16.6,18.1,20.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,BG,,,,,,,,,8.5,21.1,8.4,29.1,18.1,11.8,12.8,19.1,6.9,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,CH,,,,,,,,,,,4.0,,14.0,,36.3,36.8,37.3,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,DE,,,,,,,,,,,,,48.3,87.4,125.7,174.5,262.4,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,2.5,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,FI,,,,,,,,,,,,,3.0,3.2,5.1,,132.4,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.1,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,IT,,,,,,,,,,,13.9,28.6,22.9,7.9,6.6,14.0,5.8,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.1,0.2,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,PL,,,,,,,,,189.2,351.4,237.8,162.4,105.9,44.1,175.3,262.3,340.8,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,RO,,,,,,,,,9.6,13.1,3.3,1.6,5.4,60.0,30.1,6.6,37.3,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,RS,,,,,,,,,1.2,13.0,82.8,3.6,26.7,25.4,5.6,194.8,68.4,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,SE,,,,,,,,,,,,,78.0,61.5,,249.3,,,
A,CEPA1,EPS_INV_PP,C19_C20,MIO_NAC,SI,,,,,,,,,2.3,1.8,2.5,4.2,3.8,2.3,2.6,3.4,2.4,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,AT,,,,,,,,,,,,,7.2,4.1,3.1,7.2,23.4,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,BE,,,,,,,,,3.2,3.4,3.7,4.3,4.2,3.6,3.3,4.1,3.8,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.2,0.3,1.6,1.3,0.0,3.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,CH,,,,,,,,,,,17.6,,9.1,,10.3,10.4,11.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,DE,,,,,,,,,,,,,115.1,112.2,77.5,110.7,149.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,EL,,,,,,,,,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,FI,,,,,,,,,,,,,,2.9,5.1,,0.5,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,HR,,,,,,,,,0.0,0.1,0.1,0.1,,,,,,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,IT,,,,,,,,,,,13.9,6.6,12.3,6.5,6.0,15.6,6.2,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,LT,,,,,,,,,,,,,0.7,0.2,0.2,0.1,0.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,LV,,,,,,,,,,,,,0.2,0.6,0.0,0.3,0.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,PL,,,,,,,,,1.6,0.8,1.2,6.0,20.9,21.0,10.3,8.0,20.2,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,RO,,,,,,,,,0.9,1.4,2.1,1.3,1.2,2.7,6.9,7.5,4.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,RS,,,,,,,,,0.3,0.2,0.2,0.0,0.0,0.2,0.0,0.1,0.1,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,SE,,,,,,,,,,,,,13.0,9.8,,29.4,,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_EUR,SI,,,,,,,,,1.9,7.9,5.4,1.4,3.5,3.2,20.2,14.1,4.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,AT,,,,,,,,,,,,,7.2,4.1,3.1,7.2,23.4,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.6,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,BE,,,,,,,,,3.2,3.4,3.7,4.3,4.2,3.6,3.3,4.1,3.8,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.2,0.3,1.6,1.3,0.0,3.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,CH,,,,,,,,,,,19.2,,10.5,,11.1,11.2,11.4,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,DE,,,,,,,,,,,,,115.1,112.2,77.5,110.7,149.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,EL,,,,,,,,,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,FI,,,,,,,,,,,,,,2.9,5.1,,0.5,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,HR,,,,,,,,,0.0,0.1,0.1,0.1,,,,,,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,IT,,,,,,,,,,,13.9,6.6,12.3,6.5,6.0,15.6,6.2,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,LT,,,,,,,,,,,,,0.7,0.2,0.2,0.1,0.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,LV,,,,,,,,,,,,,0.2,0.6,0.0,0.3,0.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,PL,,,,,,,,,6.7,3.1,5.2,25.7,89.1,90.1,45.7,36.7,94.5,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,RO,,,,,,,,,4.0,6.3,9.6,5.8,5.7,12.9,33.3,36.8,21.2,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,RS,,,,,,,,,33.4,24.7,30.0,0.0,0.0,18.0,2.2,7.9,15.3,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,SE,,,,,,,,,,,,,133.0,104.2,,298.6,,,
A,CEPA1,EPS_INV_PP,C21-C23,MIO_NAC,SI,,,,,,,,,1.9,7.9,5.4,1.4,3.5,3.2,20.2,14.1,4.3,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,AT,,,,,,,,,,,,,1.6,0.6,14.6,3.3,46.5,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,BE,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,BG,,,,,,,,,0.7,0.0,39.6,0.6,0.1,0.2,2.3,1.9,1.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,CH,,,,,,,,,,,1.0,,1.1,,2.1,2.1,2.3,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,DE,,,,,,,,,,,,,23.6,29.4,41.0,44.0,64.7,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,FI,,,,,,,,,,,,,3.0,13.3,1.5,,24.5,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,HR,,,,,,,,,0.1,0.0,0.0,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,IT,,,,,,,,,,,6.3,1.9,26.4,5.1,3.0,4.3,11.8,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.1,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,PL,,,,,,,,,0.4,0.5,0.0,0.2,0.3,0.4,0.1,0.7,0.3,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,RO,,,,,,,,,3.9,3.8,0.9,1.8,3.8,1.9,0.4,0.1,0.6,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.1,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,SE,,,,,,,,,,,,,3.3,4.0,1.1,1.3,,,
A,CEPA1,EPS_INV_PP,C24,MIO_EUR,SI,,,,,,,,,1.7,2.8,1.9,0.3,2.1,0.4,0.4,2.1,1.4,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,AT,,,,,,,,,,,,,1.6,0.6,14.6,3.3,46.5,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,BE,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,BG,,,,,,,,,0.7,0.0,39.6,0.6,0.1,0.2,2.3,1.9,1.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,CH,,,,,,,,,,,1.1,,1.3,,2.3,2.3,2.3,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,DE,,,,,,,,,,,,,23.6,29.4,41.0,44.0,64.7,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,FI,,,,,,,,,,,,,3.0,13.3,1.5,,24.5,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,HR,,,,,,,,,0.1,0.0,0.0,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,IT,,,,,,,,,,,6.3,1.9,26.4,5.1,3.0,4.3,11.8,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.1,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,PL,,,,,,,,,1.7,2.0,0.2,0.7,1.3,1.7,0.2,3.2,1.5,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,RO,,,,,,,,,17.3,16.7,4.1,8.3,17.8,9.0,1.8,0.7,3.2,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,RS,,,,,,,,,0.2,1.4,0.2,5.0,0.0,19.8,0.0,89.9,10.3,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,SE,,,,,,,,,,,,,33.4,42.7,11.6,12.8,,,
A,CEPA1,EPS_INV_PP,C24,MIO_NAC,SI,,,,,,,,,1.7,2.8,1.9,0.3,2.1,0.4,0.4,2.1,1.4,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,AT,,,,,,,,,,,,,11.2,6.6,8.8,24.0,16.8,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,BE,,,,,,,,,0.4,0.3,0.3,0.5,0.4,0.4,0.3,0.3,0.3,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,BG,,,,,,,,,0.1,2.6,0.0,0.1,0.8,1.2,1.2,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,CH,,,,,,,,,,,12.7,,10.2,,10.4,10.4,11.3,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,DE,,,,,,,,,,,,,111.3,117.2,147.4,232.4,323.2,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,EL,,,,,,,,,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,FI,,,,,,,,,,,,,2.4,1.4,,,21.6,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,HR,,,,,,,,,0.1,0.1,0.0,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,IT,,,,,,,,,,,7.9,9.5,14.8,6.6,8.4,14.8,11.9,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.7,0.0,0.1,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,LV,,,,,,,,,,,,,0.2,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,PL,,,,,,,,,0.5,2.1,3.3,2.7,2.8,2.5,1.4,4.4,20.3,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,RO,,,,,,,,,6.8,2.8,5.3,1.5,2.4,1.7,2.0,1.7,1.8,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,RS,,,,,,,,,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,SE,,,,,,,,,,,,,,,,5.1,,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_EUR,SI,,,,,,,,,2.2,2.1,2.1,2.6,2.4,2.6,1.6,2.2,2.6,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,AT,,,,,,,,,,,,,11.2,6.6,8.8,24.0,16.8,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.2,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,BE,,,,,,,,,0.4,0.3,0.3,0.5,0.4,0.4,0.3,0.3,0.3,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,BG,,,,,,,,,0.1,2.6,0.0,0.1,0.8,1.2,1.2,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,CH,,,,,,,,,,,13.9,,11.7,,11.1,11.2,11.4,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,DE,,,,,,,,,,,,,111.3,117.2,147.4,232.4,323.2,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,EL,,,,,,,,,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,FI,,,,,,,,,,,,,2.4,1.4,,,21.6,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,HR,,,,,,,,,0.1,0.1,0.0,0.0,,,,,,,
A,CEPA1,EPS_INV_PP,C25-C30,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
