freq,ceparema,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA6,MIO_NAC,FI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,MIO_NAC,HU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,IT,,,,,,,,,,,2.0,2.4,2.4,2.8,2.1,2.9,3.1,,
A,CEPA6,MIO_NAC,LT,,,,,0.0,0.0,0.1,1.6,0.0,0.0,0.1,0.0,0.1,0.2,0.5,0.7,0.3,,
A,CEPA6,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,LV,,,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,MK,,,,,,,,,,,,,,,104.0,39.7,,,
A,CEPA6,MIO_NAC,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,NO,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,PL,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,PT,,,,,,,,,0.6,11.1,2.9,2.4,3.3,1.8,39.3,7.4,3.7,,
A,CEPA6,MIO_NAC,RO,0.0,6.4,0.1,0.0,0.3,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,
A,CEPA6,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,SE,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,SI,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,MIO_NAC,SK,,,,,,,,,,,,,0.1,,,0.1,,,
A,CEPA7,MIO_EUR,AT,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.2,,
A,CEPA7,MIO_EUR,BE,,,,,,,,,12.6,15.4,14.7,16.9,19.8,26.8,23.1,20.2,28.2,,
A,CEPA7,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,CH,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,DE,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,FI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,FR,,,,,,,,,15.4,36.2,32.8,31.1,25.7,33.7,42.5,47.5,134.8,,
A,CEPA7,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_EUR,HU,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,
A,CEPA7,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7,MIO_EUR,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,PT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,AT,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.2,,
A,CEPA7,MIO_NAC,BE,,,,,,,,,12.6,15.4,14.7,16.9,19.8,26.8,23.1,20.2,28.2,,
A,CEPA7,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,CH,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,DE,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,FI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,FR,,,,,,,,,15.4,36.2,32.8,31.1,25.7,33.7,42.5,47.5,134.8,,
A,CEPA7,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7,MIO_NAC,HU,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,
A,CEPA7,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7,MIO_NAC,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,PT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,AT,,,,,,,,,62.0,67.9,69.0,88.2,109.3,131.4,152.6,166.1,224.9,,
A,CEPA7-9,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7-9,MIO_EUR,BE,,,,,,,,,35.0,39.8,42.8,43.6,42.8,54.7,49.1,46.3,58.6,,
A,CEPA7-9,MIO_EUR,BG,,,,,,,,,0.9,0.1,0.0,0.0,0.0,0.2,0.6,0.7,0.4,,
A,CEPA7-9,MIO_EUR,CH,,,,,,,,,28.1,39.3,22.4,18.5,24.8,19.3,37.5,36.2,35.1,,
A,CEPA7-9,MIO_EUR,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,CZ,,,,,,,,,,,,,0.1,0.3,0.1,0.2,0.3,,
A,CEPA7-9,MIO_EUR,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,EE,,,,,,,,,1.7,3.1,2.7,2.4,0.3,0.2,2.6,1.1,0.5,,
A,CEPA7-9,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA7-9,MIO_EUR,EU27_2020,295.2,295.2,272.1,262.1,284.1,299.8,316.0,270.0,926.5,840.1,715.1,722.6,700.0,881.0,800.1,893.8,1100.0,1073.1,1210.4
A,CEPA7-9,MIO_EUR,FI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,FR,,,,,,,,,688.5,514.6,546.8,524.9,513.7,607.4,514.1,591.5,761.9,,
A,CEPA7-9,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,HU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,IT,,,,,,,,,,,35.6,44.2,44.6,43.0,41.4,44.5,55.2,,
A,CEPA7-9,MIO_EUR,LT,,,,,0.1,0.1,0.4,0.2,0.1,0.0,0.2,0.2,0.0,0.0,1.3,0.0,0.0,,
A,CEPA7-9,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,MK,,,,,,,,,,,,,,,0.3,0.1,,,
A,CEPA7-9,MIO_EUR,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,NO,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,PL,,,,,0.5,0.6,0.9,0.7,1.4,1.0,0.6,0.5,1.0,2.8,1.8,0.5,0.6,,
A,CEPA7-9,MIO_EUR,PT,,,,,,,,,11.1,8.9,12.3,11.6,17.5,18.1,18.8,22.7,29.0,,
A,CEPA7-9,MIO_EUR,RO,1.0,0.1,0.0,0.6,0.2,0.5,0.6,1.9,1.5,55.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,SE,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_EUR,SI,,,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA7-9,MIO_EUR,SK,,,,,,,,,,,4.8,6.8,,22.8,17.7,20.3,,,
A,CEPA7-9,MIO_NAC,AT,,,,,,,,,62.0,67.9,69.0,88.2,109.3,131.4,152.6,166.1,224.9,,
A,CEPA7-9,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA7-9,MIO_NAC,BE,,,,,,,,,35.0,39.8,42.8,43.6,42.8,54.7,49.1,46.3,58.6,,
A,CEPA7-9,MIO_NAC,BG,,,,,,,,,0.9,0.1,0.0,0.0,0.0,0.2,0.6,0.7,0.4,,
A,CEPA7-9,MIO_NAC,CH,,,,,,,,,34.1,42.0,24.4,20.6,28.6,21.4,40.1,39.2,35.2,,
A,CEPA7-9,MIO_NAC,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,CZ,,,,,,,,,,,,,1.5,6.6,3.2,5.6,6.9,,
A,CEPA7-9,MIO_NAC,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,EE,,,,,,,,,1.7,3.1,2.7,2.4,0.3,0.2,2.6,1.1,0.5,,
A,CEPA7-9,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,ES,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
A,CEPA7-9,MIO_NAC,EU27_2020,295.2,295.2,272.1,262.1,284.1,299.8,316.0,270.0,926.5,840.1,715.1,722.6,700.0,881.0,800.1,893.8,1100.0,1073.1,1210.4
A,CEPA7-9,MIO_NAC,FI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,FR,,,,,,,,,688.5,514.6,546.8,524.9,513.7,607.4,514.1,591.5,761.9,,
A,CEPA7-9,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,HU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,IS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,IT,,,,,,,,,,,35.6,44.2,44.6,43.0,41.4,44.5,55.2,,
A,CEPA7-9,MIO_NAC,LT,,,,,0.1,0.1,0.4,0.2,0.1,0.0,0.2,0.2,0.0,0.0,1.3,0.0,0.0,,
A,CEPA7-9,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,MK,,,,,,,,,,,,,,,17.9,9.1,,,
A,CEPA7-9,MIO_NAC,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,NO,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,PL,,,,,2.0,2.4,3.6,3.0,5.8,4.3,2.6,2.3,4.4,12.2,8.0,2.1,2.7,,
A,CEPA7-9,MIO_NAC,PT,,,,,,,,,11.1,8.9,12.3,11.6,17.5,18.1,18.8,22.7,29.0,,
A,CEPA7-9,MIO_NAC,RO,3.5,0.2,0.1,2.4,1.0,2.3,2.8,8.4,6.7,244.3,1.3,0.2,0.4,0.0,0.0,0.1,0.1,,
A,CEPA7-9,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,SE,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,MIO_NAC,SI,,,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA7-9,MIO_NAC,SK,,,,,,,,,,,4.8,6.8,,22.8,17.7,20.3,,,
A,CEPA8,MIO_EUR,AT,,,,,,,,,10.4,12.9,15.5,23.4,32.8,30.5,59.4,57.3,85.2,,
A,CEPA8,MIO_EUR,BE,,,,,,,,,1.9,2.0,2.0,2.0,2.2,3.2,2.8,3.0,4.2,,
A,CEPA8,MIO_EUR,BG,,,,,,,,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,
A,CEPA8,MIO_EUR,CH,,,,,,,,,15.6,22.9,11.4,9.0,13.4,9.7,21.9,20.6,19.8,,
A,CEPA8,MIO_EUR,DE,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,FI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,FR,,,,,,,,,673.1,478.3,514.0,493.8,487.9,573.7,471.6,544.0,627.1,,
A,CEPA8,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA8,MIO_EUR,HU,,,,,,,,,,,,,,,,,0.0,,
A,CEPA8,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,MK,,,,,,,,,,,,,,,0.2,0.0,,,
A,CEPA8,MIO_EUR,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,
A,CEPA8,MIO_EUR,PT,,,,,,,,,10.8,7.9,12.1,11.2,16.9,17.5,18.2,22.1,27.9,,
A,CEPA8,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
A,CEPA8,MIO_NAC,AT,,,,,,,,,10.4,12.9,15.5,23.4,32.8,30.5,59.4,57.3,85.2,,
A,CEPA8,MIO_NAC,BE,,,,,,,,,1.9,2.0,2.0,2.0,2.2,3.2,2.8,3.0,4.2,,
A,CEPA8,MIO_NAC,BG,,,,,,,,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,
A,CEPA8,MIO_NAC,CH,,,,,,,,,18.9,24.4,12.4,10.0,15.5,10.8,23.5,22.3,19.9,,
A,CEPA8,MIO_NAC,DE,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,FI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,FR,,,,,,,,,673.1,478.3,514.0,493.8,487.9,573.7,471.6,544.0,627.1,,
A,CEPA8,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA8,MIO_NAC,HU,,,,,,,,,,,,,,,,,0.0,,
A,CEPA8,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,MK,,,,,,,,,,,,,,,14.1,0.3,,,
A,CEPA8,MIO_NAC,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,PL,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.9,,
A,CEPA8,MIO_NAC,PT,,,,,,,,,10.8,7.9,12.1,11.2,16.9,17.5,18.2,22.1,27.9,,
A,CEPA8,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,
A,CEPA8,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
A,CEPA9,MIO_EUR,AT,,,,,,,,,51.6,55.0,53.4,64.8,76.4,100.9,93.1,108.6,139.5,,
A,CEPA9,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA9,MIO_EUR,BE,,,,,,,,,20.5,22.4,26.2,24.8,20.8,24.7,23.2,23.1,26.3,,
A,CEPA9,MIO_EUR,BG,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.2,0.6,0.7,0.3,,
A,CEPA9,MIO_EUR,CH,,,,,,,,,12.6,16.4,11.0,9.5,11.4,9.6,15.5,15.6,15.3,,
A,CEPA9,MIO_EUR,DE,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,FI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,FR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA9,MIO_EUR,HU,,,,,,,,,,,,,,,,,0.0,,
A,CEPA9,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,,,,,
A,CEPA9,MIO_EUR,MK,,,,,,,,,,,,,,,0.1,0.1,,,
A,CEPA9,MIO_EUR,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,PL,,,,,,,,,1.4,1.0,0.6,0.5,1.0,2.8,1.8,0.4,0.4,,
A,CEPA9,MIO_EUR,PT,,,,,,,,,0.3,1.1,0.2,0.4,0.6,0.6,0.6,0.6,1.0,,
A,CEPA9,MIO_EUR,RO,,,,,,,,,1.5,55.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
A,CEPA9,MIO_NAC,AT,,,,,,,,,51.6,55.0,53.4,64.8,76.4,100.9,93.1,108.6,139.5,,
A,CEPA9,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA9,MIO_NAC,BE,,,,,,,,,20.5,22.4,26.2,24.8,20.8,24.7,23.2,23.1,26.3,,
A,CEPA9,MIO_NAC,BG,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.2,0.6,0.7,0.3,,
A,CEPA9,MIO_NAC,CH,,,,,,,,,15.3,17.5,12.0,10.6,13.2,10.7,16.6,16.9,15.4,,
A,CEPA9,MIO_NAC,DE,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,FI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,FR,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA9,MIO_NAC,HU,,,,,,,,,,,,,,,,,0.0,,
A,CEPA9,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,LU,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,,,,,
A,CEPA9,MIO_NAC,MK,,,,,,,,,,,,,,,3.8,8.8,,,
A,CEPA9,MIO_NAC,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,NL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA9,MIO_NAC,PL,,,,,,,,,5.8,4.2,2.6,2.3,4.4,12.1,7.9,1.9,1.8,,
A,CEPA9,MIO_NAC,PT,,,,,,,,,0.3,1.1,0.2,0.4,0.6,0.6,0.6,0.6,1.0,,
A,CEPA9,MIO_NAC,RO,,,,,,,,,6.7,244.3,1.3,0.1,0.2,0.0,0.0,0.1,0.1,,
A,CEPA9,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
A,TOT_CEPA,MIO_EUR,AT,,,,,,,,,401.3,414.4,406.0,884.4,997.0,1075.1,1048.1,1279.6,1303.5,,
A,TOT_CEPA,MIO_EUR,BA,,,,,,,,,,,,,,,,,3.6,,
A,TOT_CEPA,MIO_EUR,BE,,,,,,,,,773.5,742.0,805.0,907.5,1099.2,1162.3,1069.8,946.4,1229.7,,
A,TOT_CEPA,MIO_EUR,BG,,,,,,,,,34.4,56.3,37.9,32.3,14.5,13.9,11.5,27.1,75.1,,
A,TOT_CEPA,MIO_EUR,CH,,,,,,,,,407.7,449.6,466.6,430.8,444.6,460.4,533.2,537.6,579.8,,
A,TOT_CEPA,MIO_EUR,CY,,,,,93.2,92.7,92.1,87.7,14.8,24.4,15.4,39.3,1.8,1.6,1.4,5.8,4.4,,
A,TOT_CEPA,MIO_EUR,CZ,,,,,,,,,,,,,321.5,356.0,340.1,372.5,434.6,,
A,TOT_CEPA,MIO_EUR,DE,,,,,5235.0,5359.0,5477.0,5197.0,5921.0,5549.0,5742.0,6451.8,7381.6,7417.9,7975.1,7383.2,8209.5,,
A,TOT_CEPA,MIO_EUR,DK,458.8,586.5,710.4,581.0,742.2,790.7,859.5,942.6,681.3,1283.0,1223.5,1409.7,1048.2,1074.5,1265.1,1338.7,1419.9,,
A,TOT_CEPA,MIO_EUR,EE,,,,,,,,,113.3,83.3,65.9,78.5,75.7,78.3,105.3,97.5,96.9,,
A,TOT_CEPA,MIO_EUR,EL,,,,,,,,,68.7,59.3,44.9,38.1,42.3,42.4,34.3,118.9,132.8,,
A,TOT_CEPA,MIO_EUR,ES,,,,,1248.4,690.0,686.7,539.6,580.0,614.8,595.9,756.6,890.6,887.0,870.6,854.6,953.9,998.0,
A,TOT_CEPA,MIO_EUR,EU27_2020,16035.2,16475.9,16839.1,15715.2,16449.8,16325.9,16466.4,14957.1,16100.0,17000.0,15600.0,17300.0,19416.0,20801.7,20685.7,21845.5,24590.3,25722.6,26079.3
A,TOT_CEPA,MIO_EUR,FI,,,,,,,,,310.0,307.0,374.0,257.0,332.0,285.0,302.0,472.0,289.0,,
A,TOT_CEPA,MIO_EUR,FR,,,,,,,,,1760.3,1328.4,1400.8,1352.4,1430.9,1916.3,1601.7,1775.4,1926.6,,
A,TOT_CEPA,MIO_EUR,HR,,,,,,,,,39.3,37.1,51.2,40.8,48.3,50.8,49.3,52.8,48.9,,
A,TOT_CEPA,MIO_EUR,HU,,,,,,,,,448.1,583.3,217.8,209.3,245.9,396.7,337.9,344.8,430.0,,
